timestamp_s,frame,gripper_x_m,gripper_y_m,gripper_z_m,gripper_qx,gripper_qy,gripper_qz,gripper_qw,probe_x_m,probe_y_m,probe_z_m,probe_qx,probe_qy,probe_qz,probe_qw
1773689894.530099,464589,0.027899,-0.914306,0.068975,-0.020507,-0.017561,-0.013733,-0.999541,0.096758,-0.945838,0.121069,-0.009418,0.990850,0.043828,0.127305
1773689894.550223,464591,0.027908,-0.914299,0.068987,-0.020654,-0.017489,-0.013597,-0.999541,0.097217,-0.945945,0.120094,-0.009014,0.991702,0.047181,0.119247
1773689894.560287,464592,0.027698,-0.914241,0.069194,-0.033755,-0.018440,-0.030894,-0.998782,0.097431,-0.945974,0.119609,-0.006612,0.992084,0.049398,0.115264
1773689894.580426,464595,0.027913,-0.914298,0.068983,-0.020442,-0.017431,-0.013624,-0.999546,0.098029,-0.946059,0.118175,-0.003912,0.993213,0.051407,0.104260
1773689894.600550,464597,0.027905,-0.914300,0.068955,-0.020269,-0.017457,-0.013407,-0.999552,0.098384,-0.946130,0.117213,-0.007207,0.993906,0.052969,0.096398
1773689894.610613,464599,0.027896,-0.914290,0.068985,-0.020427,-0.017491,-0.013437,-0.999548,0.098694,-0.946223,0.116393,-0.008511,0.994407,0.054745,0.089924
1773689894.630737,464601,0.027896,-0.914301,0.068977,-0.020413,-0.017485,-0.013463,-0.999548,0.098995,-0.946320,0.115577,-0.006522,0.994855,0.057324,0.083271
1773689894.650862,464603,0.027904,-0.914289,0.068968,-0.020232,-0.017360,-0.013205,-0.999557,0.099291,-0.946434,0.114753,-0.005004,0.995531,0.054021,0.077301
1773689894.660925,464605,0.027690,-0.914238,0.069200,-0.033780,-0.018291,-0.030543,-0.998795,0.099587,-0.946546,0.113996,-0.003347,0.996034,0.052788,0.071543
1773689894.681051,464607,0.027696,-0.914245,0.069195,-0.033652,-0.018318,-0.030737,-0.998793,0.099856,-0.946658,0.113210,-0.002166,0.996413,0.053014,0.065930
1773689894.691115,464609,0.027916,-0.914291,0.068980,-0.020445,-0.017374,-0.013674,-0.999547,0.100123,-0.946782,0.112425,-0.001327,0.996671,0.054224,0.060863
1773689894.711241,464611,0.027933,-0.914263,0.069000,-0.020428,-0.017312,-0.013541,-0.999550,0.100409,-0.946840,0.111607,-0.000514,0.996967,0.055184,0.054881
1773689894.771616,464613,0.027724,-0.914212,0.069195,-0.033593,-0.018190,-0.030852,-0.998794,0.100684,-0.946931,0.110728,0.000499,0.997280,0.055186,0.048865
1773689894.791740,464621,0.027913,-0.914256,0.068975,-0.020264,-0.017288,-0.013328,-0.999556,0.101758,-0.947545,0.106504,0.008378,0.998377,0.052293,0.020930
1773689894.811866,464622,0.027918,-0.914235,0.068976,-0.020151,-0.017199,-0.013213,-0.999562,0.101919,-0.947664,0.105827,0.009076,0.998511,0.051299,0.016172
1773689894.821928,464624,0.027716,-0.914174,0.069207,-0.033802,-0.018247,-0.030818,-0.998787,0.102234,-0.947865,0.104470,0.011149,0.998721,0.048772,0.007248
1773689894.831993,464625,0.027726,-0.914169,0.069226,-0.033873,-0.018091,-0.030633,-0.998793,0.102385,-0.947911,0.103815,0.013479,0.998733,0.048375,0.003134
1773689894.852118,464627,0.027748,-0.914153,0.069225,-0.033860,-0.018052,-0.031160,-0.998778,0.102641,-0.948138,0.102551,0.014865,0.998834,0.045682,-0.004845
1773689894.862180,464629,0.027752,-0.914141,0.069209,-0.033979,-0.018144,-0.031527,-0.998760,0.102844,-0.948346,0.101430,0.015563,0.998835,0.044071,-0.012017
1773689894.882309,464631,0.027749,-0.914132,0.069222,-0.033730,-0.017934,-0.031318,-0.998779,0.102984,-0.948456,0.100481,0.016930,0.998772,0.042673,-0.018634
1773689894.892371,464633,0.027740,-0.914114,0.069225,-0.033983,-0.018011,-0.031360,-0.998768,0.103089,-0.948608,0.099634,0.018029,0.998730,0.040663,-0.023686
1773689894.912499,464635,0.027740,-0.914130,0.069201,-0.034097,-0.018048,-0.031462,-0.998760,0.103191,-0.948720,0.098807,0.019173,0.998603,0.039569,-0.029296
1773689894.932627,464637,0.027759,-0.914122,0.069222,-0.033962,-0.017881,-0.031468,-0.998768,0.103307,-0.948804,0.098108,0.022137,0.998435,0.038710,-0.033763
1773689894.942690,464639,0.027786,-0.914111,0.069260,-0.033710,-0.017755,-0.031180,-0.998787,0.103398,-0.948832,0.097511,0.021679,0.998455,0.034548,-0.037734
1773689894.962820,464641,0.027797,-0.914133,0.069237,-0.033852,-0.017766,-0.031497,-0.998772,0.103461,-0.948799,0.096881,0.021982,0.998345,0.032803,-0.041804
1773689894.982944,464643,0.027797,-0.914153,0.069227,-0.034310,-0.017886,-0.031660,-0.998750,0.103510,-0.948730,0.096103,0.021770,0.998141,0.032625,-0.046656
1773689894.993007,464644,0.027796,-0.914148,0.069235,-0.033896,-0.018010,-0.031598,-0.998763,0.103524,-0.948687,0.095621,0.021289,0.998086,0.030181,-0.049603
1773689895.003068,464646,0.027783,-0.914182,0.069223,-0.034122,-0.018049,-0.031424,-0.998760,0.103555,-0.948598,0.094488,0.020529,0.997584,0.032951,-0.057616
1773689895.033254,464649,0.027764,-0.914215,0.069202,-0.034300,-0.018288,-0.032039,-0.998730,0.103577,-0.948548,0.092554,0.018933,0.996716,0.032884,-0.071536
1773689895.053377,464651,0.027763,-0.914203,0.069203,-0.034303,-0.018289,-0.031959,-0.998733,0.103578,-0.948554,0.091190,0.017771,0.995982,0.032998,-0.081329
1773689895.063441,464653,0.027763,-0.914213,0.069214,-0.034177,-0.018366,-0.032105,-0.998731,0.103560,-0.948586,0.089854,0.018645,0.995193,0.032515,-0.090476
1773689895.083571,464655,0.027762,-0.914211,0.069241,-0.034192,-0.018253,-0.032047,-0.998735,0.103519,-0.948635,0.088613,0.018931,0.994256,0.033599,-0.099843
1773689895.103693,464657,0.027779,-0.914226,0.069224,-0.034311,-0.018292,-0.031974,-0.998732,0.103481,-0.948681,0.087389,0.021938,0.993313,0.035050,-0.107793
1773689895.113760,464659,0.027796,-0.914202,0.069241,-0.034091,-0.018187,-0.032093,-0.998738,0.103445,-0.948725,0.086207,0.023242,0.992342,0.035132,-0.116114
1773689895.133887,464661,0.027812,-0.914183,0.069266,-0.034149,-0.018141,-0.032650,-0.998719,0.103394,-0.948747,0.085028,0.023719,0.991231,0.037584,-0.124446
1773689895.143953,464662,0.027827,-0.914186,0.069260,-0.034422,-0.017897,-0.032151,-0.998730,0.103371,-0.948805,0.084440,0.023649,0.990675,0.037990,-0.128691
1773689895.164077,464665,0.027863,-0.914174,0.069253,-0.033859,-0.017798,-0.032272,-0.998747,0.103268,-0.948896,0.082880,0.023904,0.989202,0.038644,-0.139335
1773689895.184201,464667,0.027872,-0.914186,0.069248,-0.033995,-0.017698,-0.032209,-0.998746,0.103176,-0.948941,0.081928,0.024153,0.988353,0.036321,-0.145793
1773689895.194264,464669,0.027874,-0.914199,0.069233,-0.033940,-0.017616,-0.032001,-0.998756,0.103046,-0.948981,0.080921,0.022441,0.987309,0.036062,-0.153029
1773689895.214390,464671,0.027879,-0.914204,0.069246,-0.033831,-0.017631,-0.032293,-0.998750,0.102906,-0.949000,0.079895,0.024790,0.986073,0.036361,-0.160385
1773689895.224452,464672,0.027881,-0.914196,0.069252,-0.034008,-0.017647,-0.032305,-0.998743,0.102824,-0.949000,0.079367,0.024190,0.985354,0.037710,-0.164532
1773689895.234516,464674,0.027888,-0.914216,0.069234,-0.034072,-0.017638,-0.032508,-0.998735,0.102659,-0.948993,0.078262,0.025313,0.983827,0.043025,-0.172022
1773689895.254643,464675,0.027892,-0.914226,0.069227,-0.034079,-0.017562,-0.032615,-0.998733,0.102579,-0.949007,0.077726,0.024933,0.982987,0.044782,-0.176379
1773689895.264709,464677,0.027900,-0.914219,0.069233,-0.033792,-0.017500,-0.032268,-0.998755,0.102390,-0.948997,0.076691,0.025539,0.981465,0.049569,-0.183350
1773689895.284832,464680,0.027907,-0.914212,0.069239,-0.034128,-0.017479,-0.032490,-0.998736,0.102086,-0.948951,0.075277,0.024761,0.979097,0.053364,-0.194699
1773689895.304958,464681,0.027912,-0.914194,0.069235,-0.033738,-0.017426,-0.032329,-0.998756,0.101991,-0.948995,0.074804,0.024423,0.978401,0.052853,-0.198345
1773689895.315021,464683,0.027918,-0.914209,0.069237,-0.033889,-0.017396,-0.032546,-0.998744,0.101805,-0.949032,0.073957,0.026065,0.976984,0.054296,-0.204635
1773689895.335147,464685,0.027926,-0.914213,0.069259,-0.034406,-0.017255,-0.032515,-0.998730,0.101622,-0.949049,0.073133,0.024198,0.975466,0.057967,-0.211000
1773689895.345210,464687,0.027932,-0.914204,0.069264,-0.033956,-0.017218,-0.032458,-0.998748,0.101447,-0.949035,0.072379,0.026019,0.974135,0.060194,-0.216242
1773689895.365335,464689,0.027934,-0.914200,0.069254,-0.034196,-0.017289,-0.032492,-0.998737,0.101303,-0.949086,0.071781,0.027269,0.972962,0.062199,-0.220756
1773689895.375398,464690,0.027937,-0.914187,0.069257,-0.033735,-0.017172,-0.032236,-0.998763,0.101251,-0.949084,0.071577,0.026841,0.972653,0.062362,-0.222118
1773689895.395522,464693,0.027946,-0.914212,0.069248,-0.033831,-0.017181,-0.032129,-0.998763,0.101232,-0.949134,0.071391,0.028023,0.972309,0.063059,-0.223277
1773689895.405583,464694,0.027945,-0.914188,0.069230,-0.033863,-0.017336,-0.032744,-0.998739,0.101253,-0.949157,0.071416,0.027959,0.972397,0.062726,-0.222998
1773689895.425711,464696,0.027946,-0.914179,0.069206,-0.033722,-0.017263,-0.032468,-0.998755,0.101325,-0.949209,0.071587,0.027533,0.972713,0.062705,-0.221676
1773689895.435774,464697,0.027948,-0.914194,0.069210,-0.033690,-0.017118,-0.032301,-0.998764,0.101370,-0.949213,0.071743,0.027602,0.972928,0.062497,-0.220781
1773689895.445835,464699,0.027949,-0.914187,0.069219,-0.033666,-0.017305,-0.032693,-0.998748,0.101508,-0.949279,0.072184,0.027989,0.973567,0.063109,-0.217719
1773689895.455899,464700,0.027945,-0.914191,0.069206,-0.033911,-0.017229,-0.032566,-0.998746,0.101582,-0.949276,0.072453,0.027881,0.974077,0.062322,-0.215666
1773689895.465961,464701,0.027943,-0.914196,0.069186,-0.033858,-0.017286,-0.032622,-0.998745,0.101654,-0.949287,0.072728,0.026695,0.974550,0.061474,-0.213920
1773689895.476023,464703,0.027935,-0.914201,0.069180,-0.033725,-0.017263,-0.032590,-0.998751,0.101810,-0.949258,0.073379,0.025287,0.975295,0.062612,-0.210333
1773689895.496148,464704,0.027934,-0.914199,0.069200,-0.033872,-0.017360,-0.032742,-0.998739,0.101903,-0.949231,0.073788,0.026454,0.975875,0.061918,-0.207688
1773689895.506211,464706,0.027927,-0.914211,0.069214,-0.033909,-0.017350,-0.032446,-0.998747,0.102102,-0.949193,0.074639,0.026352,0.977036,0.064074,-0.201496
1773689895.526335,464708,0.027922,-0.914208,0.069190,-0.033392,-0.017342,-0.032129,-0.998775,0.102321,-0.949102,0.075579,0.025630,0.978053,0.067730,-0.195365
1773689895.536397,464710,0.027914,-0.914223,0.069202,-0.033723,-0.017401,-0.032323,-0.998757,0.102519,-0.949005,0.076558,0.024631,0.979475,0.066346,-0.188736
1773689895.556520,464712,0.027909,-0.914227,0.069216,-0.033544,-0.017346,-0.032001,-0.998774,0.102723,-0.948975,0.077672,0.023713,0.980810,0.065743,-0.182009
1773689895.566582,464713,0.027902,-0.914234,0.069210,-0.033738,-0.017564,-0.032675,-0.998742,0.102823,-0.948951,0.078263,0.022936,0.981747,0.064072,-0.177601
1773689895.576651,464714,0.027902,-0.914225,0.069196,-0.033555,-0.017412,-0.032037,-0.998772,0.102936,-0.948956,0.078888,0.021900,0.982441,0.063216,-0.174165
1773689895.586714,464716,0.027885,-0.914226,0.069186,-0.033632,-0.017593,-0.032492,-0.998751,0.103143,-0.948896,0.080168,0.020811,0.983994,0.063948,-0.165027
1773689895.596777,464717,0.027877,-0.914236,0.069188,-0.033943,-0.017610,-0.032746,-0.998732,0.103243,-0.948897,0.080831,0.022226,0.984435,0.067421,-0.160773
1773689895.616901,464719,0.027874,-0.914240,0.069182,-0.033703,-0.017615,-0.032457,-0.998749,0.103406,-0.948858,0.082061,0.022509,0.985632,0.068946,-0.152541
1773689895.637029,464721,0.027866,-0.914239,0.069175,-0.033830,-0.017781,-0.033083,-0.998722,0.103540,-0.948767,0.083161,0.022254,0.986470,0.070956,-0.146108
1773689895.647090,464723,0.027863,-0.914252,0.069190,-0.034033,-0.017590,-0.032433,-0.998739,0.103635,-0.948700,0.084145,0.020926,0.987478,0.070630,-0.139501
1773689895.667221,464725,0.027868,-0.914244,0.069188,-0.033718,-0.017774,-0.032625,-0.998741,0.103718,-0.948596,0.085142,0.018543,0.988386,0.070937,-0.133108
1773689895.687344,464727,0.027855,-0.914259,0.069180,-0.033886,-0.017772,-0.032595,-0.998736,0.103785,-0.948560,0.086096,0.016725,0.989442,0.068570,-0.126583
1773689895.697406,464729,0.027852,-0.914250,0.069187,-0.033924,-0.017682,-0.032185,-0.998750,0.103828,-0.948475,0.087019,0.015798,0.990101,0.069509,-0.120905
1773689895.707471,464730,0.027838,-0.914249,0.069192,-0.034221,-0.017971,-0.032861,-0.998712,0.103850,-0.948455,0.087460,0.016245,0.990564,0.068941,-0.117329
1773689895.717533,464731,0.027837,-0.914248,0.069192,-0.033946,-0.017801,-0.032338,-0.998742,0.103857,-0.948431,0.087890,0.015990,0.990950,0.068397,-0.114389
1773689895.727594,464733,0.027819,-0.914261,0.069190,-0.034317,-0.017879,-0.032573,-0.998720,0.103865,-0.948380,0.088699,0.015583,0.991426,0.069751,-0.109390
1773689895.747718,464735,0.027816,-0.914258,0.069163,-0.033877,-0.017825,-0.032095,-0.998752,0.103875,-0.948336,0.089441,0.016241,0.992086,0.069019,-0.103629
1773689895.757781,464736,0.028029,-0.914308,0.068971,-0.020723,-0.016849,-0.014858,-0.999533,0.103883,-0.948287,0.089820,0.015005,0.992367,0.068571,-0.101397
1773689895.767842,464738,0.027813,-0.914242,0.069189,-0.034093,-0.017826,-0.032244,-0.998739,0.103894,-0.948252,0.090618,0.015655,0.992754,0.070672,-0.095914
1773689895.777908,464739,0.028031,-0.914286,0.068990,-0.020661,-0.016868,-0.014785,-0.999535,0.103896,-0.948224,0.090988,0.014782,0.993120,0.069203,-0.093307
1773689895.787969,464740,0.028031,-0.914295,0.068986,-0.020682,-0.016863,-0.014644,-0.999537,0.103893,-0.948188,0.091358,0.014254,0.993572,0.066573,-0.090447
1773689895.808092,464742,0.028024,-0.914299,0.068978,-0.020554,-0.016920,-0.014540,-0.999540,0.103880,-0.948166,0.092182,0.015291,0.993863,0.069623,-0.084588
1773689895.818155,464744,0.027786,-0.914259,0.069178,-0.033898,-0.017980,-0.031861,-0.998756,0.103827,-0.948153,0.093028,0.012882,0.994572,0.066982,-0.078579
1773689895.828216,464745,0.027989,-0.914326,0.068968,-0.020568,-0.017044,-0.014495,-0.999538,0.103791,-0.948113,0.093434,0.012474,0.994830,0.066716,-0.075541
1773689895.848339,464747,0.027965,-0.914326,0.068951,-0.020645,-0.017094,-0.014209,-0.999540,0.103727,-0.948033,0.094305,0.013679,0.995286,0.066687,-0.069080
1773689895.858402,464748,0.027959,-0.914329,0.068951,-0.020736,-0.017123,-0.014157,-0.999538,0.103691,-0.948007,0.094756,0.012126,0.995698,0.063811,-0.066082
1773689895.878529,464751,0.027952,-0.914317,0.068964,-0.020637,-0.017240,-0.014084,-0.999539,0.103587,-0.947847,0.096168,0.012745,0.996467,0.061650,-0.055592
1773689895.898648,464752,0.027951,-0.914307,0.068964,-0.020498,-0.017220,-0.014011,-0.999543,0.103540,-0.947756,0.096624,0.011142,0.996811,0.059183,-0.052352
1773689895.908704,464754,0.027939,-0.914308,0.068964,-0.020627,-0.017247,-0.013711,-0.999545,0.103448,-0.947637,0.097485,0.012190,0.997281,0.056674,-0.045492
1773689895.918756,464756,0.027919,-0.914302,0.068966,-0.020467,-0.017278,-0.013371,-0.999552,0.103334,-0.947521,0.098301,0.009639,0.997737,0.053584,-0.039451
1773689895.938872,464758,0.027907,-0.914311,0.068961,-0.020301,-0.017399,-0.013459,-0.999552,0.103212,-0.947398,0.099079,0.008056,0.998142,0.050272,-0.033463
1773689895.948935,464759,0.027900,-0.914314,0.068958,-0.020585,-0.017425,-0.013381,-0.999547,0.103163,-0.947353,0.099494,0.008526,0.998290,0.049165,-0.030436
1773689895.969061,464761,0.027903,-0.914317,0.068945,-0.020257,-0.017403,-0.013309,-0.999555,0.103040,-0.947289,0.100290,0.006674,0.998570,0.047071,-0.024446
1773689895.979123,464763,0.027901,-0.914317,0.068952,-0.020282,-0.017380,-0.013109,-0.999557,0.102927,-0.947260,0.101068,0.006323,0.998816,0.044670,-0.018211
1773689895.989196,464764,0.027895,-0.914310,0.068963,-0.020262,-0.017469,-0.013262,-0.999554,0.102864,-0.947217,0.101449,0.006708,0.998785,0.046206,-0.015782
1773689895.999260,464765,0.027897,-0.914308,0.068956,-0.020161,-0.017364,-0.013057,-0.999561,0.102806,-0.947183,0.101810,0.006537,0.998840,0.045856,-0.013178
1773689896.009322,464767,0.027888,-0.914321,0.068933,-0.020382,-0.017346,-0.012943,-0.999558,0.102671,-0.947158,0.102489,0.006707,0.999046,0.042500,-0.007466
1773689896.019382,464768,0.027882,-0.914321,0.068922,-0.020143,-0.017365,-0.012914,-0.999563,0.102608,-0.947169,0.102842,0.006649,0.999050,0.042805,-0.004830
1773689896.039506,464770,0.027874,-0.914326,0.068930,-0.020095,-0.017394,-0.013047,-0.999562,0.102463,-0.947131,0.103634,0.007842,0.998975,0.044566,0.001061
1773689896.049567,464771,0.027877,-0.914316,0.068928,-0.020151,-0.017414,-0.012857,-0.999563,0.102393,-0.947125,0.104028,0.006869,0.999047,0.042933,0.003713
1773689896.069648,464773,0.027885,-0.914308,0.068935,-0.020253,-0.017382,-0.012975,-0.999560,0.102228,-0.947029,0.104883,0.006183,0.999021,0.042640,0.010038
1773689896.079710,464775,0.027891,-0.914306,0.068935,-0.020419,-0.017371,-0.013146,-0.999554,0.102043,-0.946944,0.105784,0.007344,0.998960,0.041891,0.016437
1773689896.099832,464777,0.027899,-0.914304,0.068939,-0.020193,-0.017310,-0.013158,-0.999560,0.101856,-0.946893,0.106664,0.006149,0.998875,0.041044,0.022943
1773689896.119961,464780,0.027901,-0.914302,0.068948,-0.020206,-0.017331,-0.013100,-0.999560,0.101541,-0.946806,0.107938,0.004234,0.998589,0.042236,0.031916
1773689896.140087,464782,0.027898,-0.914312,0.068925,-0.020144,-0.017221,-0.013024,-0.999564,0.101342,-0.946732,0.108688,0.003709,0.998377,0.042170,0.038102
1773689896.160218,464784,0.027901,-0.914301,0.068929,-0.020136,-0.017290,-0.013043,-0.999563,0.101162,-0.946648,0.109337,0.003065,0.998216,0.041802,0.042530
1773689896.170281,464786,0.027901,-0.914314,0.068941,-0.020315,-0.017340,-0.013201,-0.999556,0.101008,-0.946579,0.109892,0.002499,0.998068,0.041031,0.046580
1773689896.180347,464787,0.027902,-0.914314,0.068929,-0.020097,-0.017306,-0.013215,-0.999561,0.100935,-0.946554,0.110149,0.002092,0.998022,0.039842,0.048579
1773689896.190408,464788,0.027899,-0.914325,0.068921,-0.020335,-0.017273,-0.013028,-0.999559,0.100849,-0.946506,0.110404,0.001060,0.997890,0.040997,0.050335
1773689896.210538,464790,0.027894,-0.914324,0.068923,-0.020349,-0.017293,-0.013017,-0.999559,0.100669,-0.946487,0.111004,-0.000487,0.997685,0.040457,0.054669
1773689896.220602,464792,0.027888,-0.914324,0.068920,-0.020148,-0.017426,-0.013197,-0.999558,0.100441,-0.946436,0.111686,-0.000298,0.997384,0.041034,0.059502
1773689896.230666,464793,0.027885,-0.914338,0.068916,-0.020326,-0.017384,-0.013144,-0.999556,0.100315,-0.946416,0.112064,-0.000470,0.997209,0.040729,0.062576
1773689896.250788,464796,0.027889,-0.914323,0.068923,-0.020372,-0.017327,-0.013109,-0.999556,0.099895,-0.946334,0.113333,-0.000926,0.996749,0.035463,0.072337
1773689896.260850,464797,0.027896,-0.914313,0.068933,-0.020236,-0.017330,-0.013099,-0.999559,0.099745,-0.946250,0.113789,-0.001067,0.996534,0.033714,0.076044
1773689896.270911,464798,0.027899,-0.914320,0.068932,-0.020442,-0.017362,-0.013165,-0.999554,0.099577,-0.946216,0.114237,-0.000925,0.996334,0.032207,0.079245
1773689896.291033,464800,0.027902,-0.914328,0.068922,-0.020296,-0.017301,-0.013209,-0.999557,0.099236,-0.946109,0.115156,-0.002684,0.995675,0.032125,0.087134
1773689896.301094,464802,0.027902,-0.914329,0.068923,-0.020268,-0.017317,-0.013151,-0.999558,0.098874,-0.946023,0.116127,-0.004779,0.995032,0.031080,0.094462
1773689896.321220,464803,0.027905,-0.914323,0.068929,-0.020370,-0.017350,-0.013333,-0.999553,0.098700,-0.946000,0.116591,-0.004890,0.994680,0.031034,0.098104
1773689896.331281,464804,0.027909,-0.914309,0.068929,-0.020420,-0.017327,-0.013256,-0.999554,0.098517,-0.945946,0.117060,-0.005024,0.994265,0.030998,0.102235
1773689896.341342,464806,0.027919,-0.914324,0.068917,-0.020510,-0.017288,-0.013416,-0.999550,0.098163,-0.945933,0.117987,-0.000833,0.993471,0.031427,0.109671
1773689896.361467,464808,0.027932,-0.914329,0.068915,-0.020428,-0.017244,-0.013742,-0.999548,0.097764,-0.945899,0.118944,-0.000460,0.992602,0.030721,0.117459
1773689896.381591,464811,0.027956,-0.914312,0.068931,-0.020410,-0.017158,-0.014063,-0.999546,0.097179,-0.945933,0.120435,-0.004909,0.991251,0.033338,0.127617
1773689896.401713,464813,0.027970,-0.914293,0.068913,-0.020320,-0.017107,-0.014173,-0.999547,0.096727,-0.945934,0.121434,-0.005027,0.990218,0.032453,0.135608
1773689896.411779,464814,0.027974,-0.914296,0.068911,-0.020428,-0.016981,-0.013960,-0.999550,0.096489,-0.945944,0.121941,-0.004110,0.989721,0.033127,0.139064
1773689896.421842,464816,0.027978,-0.914294,0.068912,-0.020371,-0.016977,-0.013869,-0.999552,0.096008,-0.945870,0.122891,-0.004552,0.988705,0.032916,0.146146
